Production Line,Approved items,Rejected items,Total items,Work Station,Avg. Fixing time,Avg. Supplying time,Avg. Production Time WS,Avg. Production time PL,Day,Downtime
PL#1, 32, 1, 33, WS#4@PL#1, 0.6701149228371719, 0.0, 4.131958509121687, 7.224179430354067, 18, 44.67011492283717
PL#1, 32, 1, 33, WS#5@PL#1, 0.0, 0.0, 3.3594662452776647, 7.224179430354067, 18, 44
PL#1, 32, 1, 33, WS#6@PL#1, 0.09359006602363173, 1.4452877615789457, 3.940612629797383, 7.224179430354067, 18, 47.07775565520515
PL#1, 163, 14, 177, WS#1@PL#1, 0.31515855072016125, 11.20390116110261, 4.023774465722484, 8.331781754566414, 19, 4792.136153436158
PL#1, 163, 14, 177, WS#2@PL#1, 0.46775401914744996, 9.291075024295804, 3.9603188683153654, 8.331781754566414, 19, 568.6094071913049
PL#1, 163, 14, 177, WS#3@PL#1, 0.28564916796854584, 7.318473835394131, 4.050909807130691, 8.331781754566414, 19, 459.2563562432432
PL#1, 163, 14, 177, WS#4@PL#1, 0.30767920088993134, 10.200520798604016, 4.103945906145182, 8.331781754566414, 19, 600.3119407576318
PL#1, 163, 14, 177, WS#5@PL#1, 0.3114606211196455, 16.424495284897933, 3.887227323696604, 8.331781754566414, 19, 439.87731585193
PL#1, 163, 14, 177, WS#6@PL#1, 0.2548289968982462, 8.560491123569214, 3.998292011263632, 8.331781754566414, 19, 398.8597786999122
PL#1, 190, 9, 199, WS#1@PL#1, 0.2991237648607703, 11.970020583943318, 3.965101874058509, 8.867657192279681, 20, 5724.7622910150785
PL#1, 190, 9, 199, WS#2@PL#1, 0.39144815637650027, 8.889423156800946, 3.947691283963005, 8.867657192279681, 20, 1015.796321205023
PL#1, 190, 9, 199, WS#3@PL#1, 0.31767790162077364, 12.416281457124754, 4.040626654454414, 8.867657192279681, 20, 1019.6685514563217
PL#1, 190, 9, 199, WS#4@PL#1, 0.6098387780913347, 9.824429380783423, 3.9935758385434044, 8.867657192279681, 20, 549.0509467605987
PL#1, 190, 9, 199, WS#5@PL#1, 0.30767529039101, 7.6672894835511105, 3.9376721822064815, 8.867657192279681, 20, 419.98782270359857
PL#1, 190, 9, 199, WS#6@PL#1, 0.3677286183538806, 9.988135593958667, 3.9067115343599226, 8.867657192279681, 20, 469.6808120139217
PL#1, 826, 28, 854, WS#1@PL#1, 0.31773108520925525, 13.463465406644138, 3.9756449706209125, 8.67966271962931, 21, 28274.275324872244
PL#1, 826, 28, 854, WS#2@PL#1, 0.311352364474115, 9.187071532666609, 4.042906785151852, 8.67966271962931, 21, 2975.0500612002506
PL#1, 826, 28, 854, WS#3@PL#1, 0.3258623271692595, 10.198901430817408, 4.037279345307948, 8.67966271962931, 21, 1854.050547868612
PL#1, 826, 28, 854, WS#4@PL#1, 0.27303827066987196, 10.221866446520442, 3.963375893519688, 8.67966271962931, 21, 764.6092651626088
PL#1, 826, 28, 854, WS#5@PL#1, 0.3167725395832633, 11.09924812256029, 3.969538406278773, 8.67966271962931, 21, 1411.4929375655104
PL#1, 826, 28, 854, WS#6@PL#1, 0.47676459129510573, 13.113920270947045, 4.069165540661263, 8.67966271962931, 21, 1062.9397948233218
PL#1, 818, 34, 852, WS#1@PL#1, 0.3169501048515944, 13.262518676798612, 4.004879471222117, 8.643237250626232, 22, 28088.120971071236
PL#1, 818, 34, 852, WS#2@PL#1, 0.3216012760312644, 10.018322878339198, 3.9513472535484313, 8.643237250626232, 22, 2295.4336609224315
PL#1, 818, 34, 852, WS#3@PL#1, 0.29993952045190697, 10.739310889904354, 4.00086974721761, 8.643237250626232, 22, 2054.566226543067
PL#1, 818, 34, 852, WS#4@PL#1, 0.35183252235331886, 8.812469278167551, 3.9833349353557344, 8.643237250626232, 22, 911.889669700163
PL#1, 818, 34, 852, WS#5@PL#1, 0.26381296457731346, 12.538422606570922, 3.9823428511382835, 8.643237250626232, 22, 1663.2499859692584
PL#1, 818, 34, 852, WS#6@PL#1, 0.28006023199997493, 11.005018529607609, 3.939190957670428, 8.643237250626232, 22, 732.4925480581016
PL#1, 196, 11, 207, WS#1@PL#1, 0.33212713606020744, 9.982506888498147, 3.998036023642339, 8.096481637318576, 23, 6178.202193405072
PL#1, 196, 11, 207, WS#2@PL#1, 0.14009197501169504, 6.266525924465711, 4.066627408620645, 8.096481637318576, 23, 814.6684369020543
PL#1, 196, 11, 207, WS#3@PL#1, 0.28181931033761304, 9.970653013111756, 4.111872642696088, 8.096481637318576, 23, 452.0767112966241
PL#1, 196, 11, 207, WS#4@PL#1, 0.49121986823208436, 6.888753785577628, 3.962880012028198, 8.096481637318576, 23, 433.51101697557124
PL#1, 196, 11, 207, WS#5@PL#1, 0.3140366906753691, 8.785009392051876, 3.916679102760257, 8.096481637318576, 23, 479.294464337401
PL#1, 196, 11, 207, WS#6@PL#1, 0.28480182561520734, 7.216681180352228, 3.8885037949208563, 8.096481637318576, 23, 322.59082093159833
PL#1, 15, 0, 15, WS#1@PL#1, 0.24991989152266716, 5.17340175767072, 4.014256317381621, 8.041134268104488, 24, 426.67709163038273
PL#1, 15, 0, 15, WS#2@PL#1, 0.3277903356459544, 2.1540193588571053, 3.9665140304771884, 8.041134268104488, 24, 43.23527749572645
PL#1, 15, 0, 15, WS#3@PL#1, 0.0, 0.0, 4.1881693757700145, 8.041134268104488, 24, 29
PL#1, 15, 0, 15, WS#4@PL#1, 0.0, 0.0, 3.8833642797590184, 8.041134268104488, 24, 29
PL#1, 15, 0, 15, WS#5@PL#1, 0.2259495843204705, 0.0, 4.065831251115049, 8.041134268104488, 24, 29.67784875296141
PL#1, 15, 0, 15, WS#6@PL#1, 0.0, 0.0, 3.238005314894176, 8.041134268104488, 24, 29
PL#1, 587, 35, 622, WS#1@PL#1, 0.3404720102993429, 14.655892117976222, 3.9950065969213284, 8.755548771351599, 25, 23394.651057134597
PL#1, 587, 35, 622, WS#2@PL#1, 0.2921252819793318, 10.401433465962608, 4.036523808223185, 8.755548771351599, 25, 3179.6653192882786
PL#1, 587, 35, 622, WS#3@PL#1, 0.3196267663743025, 11.731008014674677, 3.969280541370323, 8.755548771351599, 25, 2387.445819475801
PL#1, 587, 35, 622, WS#4@PL#1, 0.4301007109133859, 11.063173059254016, 4.002151282708979, 8.755548771351599, 25, 1780.1101810772318
PL#1, 587, 35, 622, WS#5@PL#1, 0.27987667662778093, 13.594885518360535, 3.8800525642691817, 8.755548771351599, 25, 2481.1014000022374
PL#1, 587, 35, 622, WS#6@PL#1, 0.30457246935297483, 16.250314334579574, 3.997160767557826, 8.755548771351599, 25, 1517.801964977526
PL#1, 819, 39, 858, WS#1@PL#1, 0.3334697332501715, 14.347178457839766, 4.0129774477355005, 8.869776640507878, 26, 29148.02737153333
PL#1, 819, 39, 858, WS#2@PL#1, 0.31103556830000645, 9.875529953884008, 3.983771607389711, 8.869776640507878, 26, 2031.0929957122382
PL#1, 819, 39, 858, WS#3@PL#1, 0.3653905119833176, 12.659643823320796, 4.014160690361537, 8.869776640507878, 26, 3233.819056722648
PL#1, 819, 39, 858, WS#4@PL#1, 0.24236933343568615, 13.10926006887974, 4.086167942889659, 8.869776640507878, 26, 1818.5302935093957
PL#1, 819, 39, 858, WS#5@PL#1, 0.2939220770744923, 19.64913886343494, 4.048157935866428, 8.869776640507878, 26, 2601.034381900274
PL#1, 819, 39, 858, WS#6@PL#1, 0.34249924878614935, 14.224771578882619, 4.071360780176606, 8.869776640507878, 26, 1118.094664372498
PL#1, 47, 3, 50, WS#1@PL#1, 0.2691196527999571, 3.419878383800287, 4.089335469604954, 7.45376016164144, 27, 484.41931182083266
PL#1, 47, 3, 50, WS#2@PL#1, 0.6864223825412914, 2.1897085995294305, 4.175543522060368, 7.45376016164144, 27, 86.2699307603769
PL#1, 47, 3, 50, WS#3@PL#1, 1.639933797664682, 2.4217406260055094, 3.958439811356887, 7.45376016164144, 27, 69.4834150496757
PL#1, 47, 3, 50, WS#4@PL#1, 0.3792969670849331, 2.485304183176004, 4.203796290048862, 7.45376016164144, 27, 78.67041903322588
PL#1, 47, 3, 50, WS#5@PL#1, 0.2383005798761412, 2.990822503148933, 3.763701268254138, 7.45376016164144, 27, 69.69654674592628
PL#1, 47, 3, 50, WS#6@PL#1, 0.0, 0.0, 3.8547168414197475, 7.45376016164144, 27, 63
PL#1, 837, 28, 865, WS#1@PL#1, 0.328654735637596, 10.476682007709325, 3.9957518725417414, 8.251936256174531, 28, 21361.612962035502
PL#1, 837, 28, 865, WS#2@PL#1, 0.3169780036018815, 9.131298954116883, 4.011677680134215, 8.251936256174531, 28, 2501.4640837214974
PL#1, 837, 28, 865, WS#3@PL#1, 0.3824430522743432, 10.028992482375582, 4.032622651288231, 8.251936256174531, 28, 2063.5068468092386
PL#1, 837, 28, 865, WS#4@PL#1, 0.3184364883645152, 9.63997534348902, 3.9697398916342572, 8.251936256174531, 28, 1594.330288843509
PL#1, 837, 28, 865, WS#5@PL#1, 0.20972906281807532, 10.734370785233232, 4.0367674199565755, 8.251936256174531, 28, 1272.5281664164274
PL#1, 837, 28, 865, WS#6@PL#1, 0.30777603640175155, 12.224121053799536, 4.066304792565158, 8.251936256174531, 28, 1059.2765875732057
PL#1, 48, 4, 52, WS#1@PL#1, 0.29669421640574706, 3.0125898196051906, 4.144149342095884, 7.185198182738749, 29, 367.2631682039511
PL#1, 48, 4, 52, WS#2@PL#1, 0.03854652041155937, 0.8353282981655883, 4.032489298280962, 7.185198182738749, 29, 70.05051630940508
PL#1, 48, 4, 52, WS#3@PL#1, 0.3613328166092913, 3.12940818901853, 4.1042124210136395, 7.185198182738749, 29, 84.13778195072047
PL#1, 48, 4, 52, WS#4@PL#1, 0.36185766009348663, 2.0217006169026117, 4.009495492395928, 7.185198182738749, 29, 70.49083187417916
PL#1, 48, 4, 52, WS#5@PL#1, 0.23774672652911732, 0.0, 3.8164294376579058, 7.185198182738749, 29, 65.47549345305823
PL#1, 48, 4, 52, WS#6@PL#1, 1.2870212704076422, 0.0, 4.188019849512865, 7.185198182738749, 29, 66.28702127040765
PL#1, 790, 39, 829, WS#1@PL#1, 0.3545643864976741, 14.057048415552538, 3.98055277962337, 8.928029021625298, 30, 28188.370348420576
PL#1, 790, 39, 829, WS#2@PL#1, 0.27791113675172563, 9.468227137088714, 3.9953127692317087, 8.928029021625298, 30, 2795.053134910903
PL#1, 790, 39, 829, WS#3@PL#1, 0.2779686107559885, 9.126804158953133, 3.999101032640686, 8.928029021625298, 30, 1928.8594922534214
PL#1, 790, 39, 829, WS#4@PL#1, 0.3829524607983022, 10.51242201916214, 4.009397493346515, 8.928029021625298, 30, 1756.9335814656627
PL#1, 790, 39, 829, WS#5@PL#1, 0.44109248858580696, 12.696856499961353, 3.9937506674450423, 8.928029021625298, 30, 1746.1805534925195
PL#1, 790, 39, 829, WS#6@PL#1, 0.3684141340643868, 12.74986445972627, 4.0627745622202385, 8.928029021625298, 30, 1107.5407675583908
PL#1, 352, 14, 366, WS#1@PL#1, 0.35305128907166633, 11.355456925299992, 4.003441591061651, 8.550156240467993, 31, 10256.77163323759
PL#1, 352, 14, 366, WS#2@PL#1, 0.23890734458735877, 8.67854117496869, 4.005623112360036, 8.550156240467993, 31, 1428.370748182765
PL#1, 352, 14, 366, WS#3@PL#1, 0.1933046972529734, 11.108336712498744, 3.963042618757443, 8.550156240467993, 31, 947.109840444725
PL#1, 352, 14, 366, WS#4@PL#1, 0.29441740111587933, 6.907744194869072, 4.014047803203233, 8.550156240467993, 31, 894.327377878097
PL#1, 352, 14, 366, WS#5@PL#1, 0.28732253940814445, 11.91249958576881, 4.016053387875913, 8.550156240467993, 31, 938.347498154004
PL#1, 352, 14, 366, WS#6@PL#1, 0.39535918359079075, 11.54143124081163, 3.9738413830535997, 8.550156240467993, 31, 786.1733249782108
PL#1, 40, 2, 42, WS#1@PL#1, 0.30015741925618855, 3.909747611211947, 4.02061098118222, 7.322431780456872, 32, 426.41989609681536
PL#1, 40, 2, 42, WS#2@PL#1, 0.25235093065193426, 2.957737944721736, 4.006020081581829, 7.322431780456872, 32, 119.08904222909366
